2 0.499083 0.499083 0.5       0.5      1 1 0.716663 0.716663 0.493875 0.493875
3 0.336838 0.336838 0.333319  0.333319 1 1 0.841155 0.841155 0.339284 0.339284
4 0.260894 0.260894 0.25      0.25     1 1 0.888424 0.888424 0.255228 0.255228
5 0.201933 0.201933 0.2       0.2      1 1 0.914738 0.914738 0.202216 0.202216
6 0.167635 0.167635 0.166643  0.166643 1 1 0.930346 0.930346 0.173752 0.173752
7 0.149342 0.149342 0.142848  0.142848 1 1 0.938817 0.938817 0.148162 0.148162
8 0.128735 0.128735 0.125     0.125    1 1 0.946591 0.946591 0.12967  0.12967
9 0.117791 0.117791 0.111094  0.111094 1 1 0.952202 0.952202 0.130133 0.130133
10 0.104834 0.104834 0.1       0.1      1 1 0.95535  0.95535  0.105054 0.105054
